MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,NATIONAL ALUMINIUM CO LTD,        78.35,        79.00,        79.10,        77.65,        77.95,               1576216609.60,20122352,N, ,44758,        84.30,        29.10
N,NAVIN FLUORINE INT. LTD,      3749.25,      3780.00,      3799.00,      3706.00,      3750.35,                833027707.60,222320,N, ,18605,      3869.00,      1555.40
N,NAVKAR CORPORATION LTD.,        41.00,        41.20,        41.50,        40.70,        41.00,                  8630976.55,210001,N, ,1403,        49.50,        24.00
N,NAVNEET EDUCATION LTD,        91.85,        92.00,        93.95,        91.50,        91.80,                 13673100.00,148630,N, ,4874,        99.50,        72.70
N,NAZARA TECHNOLOGIES LTD,      1514.95,      1520.00,      1552.00,      1512.00,      1527.90,                134715685.00,87892,N, ,7265,      2024.90,      1432.00
N,NBCC (INDIA) LIMITED,        53.95,        54.50,        54.65,        52.55,        53.05,                690049701.00,12912181,N, ,36485,        59.80,        22.20
N,N.B.I. IND. FIN. CO. LTD,      2249.15,      2384.10,      2384.10,      2242.85,      2297.20,                  3183287.85,1390,N, ,538,      3200.00,      1326.00
N,NAVA BHARAT VENTURES LIMI,       107.25,       107.85,       109.30,       104.00,       107.50,                 52566498.30,490371,N, ,10314,       125.95,        46.00
N,NCC LIMITED,        86.85,        87.40,        87.70,        85.55,        87.15,                415335748.60,4780767,N, ,18222,        99.85,        27.50
N,NCL INDUSTRIES LIMITED,       209.55,       209.50,       216.05,       205.05,       214.30,                 69791670.70,330138,N, ,10652,       237.30,        68.50
N,NAGA DHUNSERI GROUP LTD,      1776.65,      1796.90,      1796.90,      1672.05,      1722.25,                  3994708.65,2320,N, ,454,      2175.00,       450.00
N,NDR AUTO COMPONENTS LTD,       283.70,       290.00,       340.40,       284.20,       340.40,                 56224331.50,170970,N, ,4359,       340.40,       120.00
N,NDTV LTD,        71.40,        72.15,        72.90,        70.50,        72.55,                  1880410.35,26245,N, ,458,        86.15,        25.70
N,NORTH EAST CARRY CORP LTD,        15.85,        15.95,        16.10,        15.15,        15.30,                  3112670.55,200182,N, ,913,        18.95,         6.55
N,NECTAR LIFESCIENCES LTD.,        40.30,        40.05,        41.30,        39.90,        40.15,                 28444138.90,703414,N, ,3294,        46.40,        16.15
N,NELCAST LIMITED,        72.25,        73.20,        73.80,        72.20,        72.50,                  5167939.35,70977,N, ,1468,        82.70,        42.00
N,NELCO LTD,       373.90,       377.00,       377.40,       353.20,       354.90,                284832093.95,788000,N, ,21583,       403.70,       172.55
N,NEOGEN CHEMICALS LIMITED,       851.25,       864.00,       884.95,       855.05,       880.95,                 83239094.25,95269,N, ,7435,      1028.00,       469.25
N,NESCO LTD.,       605.95,       604.20,       618.20,       604.20,       607.20,                 27963947.40,45633,N, ,3868,       641.80,       419.00
N,NETWORK18 MEDIA & INV LTD,        50.05,        50.15,        52.60,        49.35,        50.85,                155731940.05,3041337,N, ,12389,        58.00,        31.35
N,NEWGEN SOFTWARE TECH LTD,       637.60,       647.00,       647.00,       621.00,       627.45,                293230550.85,465524,N, ,25600,       658.00,       145.80
N,NEXT MEDIAWORKS LIMITED,         6.00,         5.95,         6.30,         5.70,         6.00,                   295974.85,49198,N, ,132,         7.10,         3.50
N,NATIONAL FERT. LTD,        65.90,        65.60,        66.75,        64.65,        65.90,                176175864.30,2675776,N, ,13753,        73.70,        29.85
N,NARAYANA HRUDAYALAYA LTD.,       492.25,       493.00,       494.00,       475.05,       476.90,                 79046360.65,163585,N, ,6486,       566.70,       262.70
N,NHPC LTD,        26.20,        26.30,        26.40,        26.05,        26.25,                 70162274.55,2673177,N, ,6947,        27.60,        19.70
N,THE NEW INDIA ASSU CO LTD,       169.60,       169.60,       173.90,       166.50,       172.45,                189297613.55,1105051,N, ,17157,       197.00,        99.80
N,NIIT LIMITED,       287.10,       289.00,       291.70,       284.10,       290.15,                280581814.80,973660,N, ,14054,       307.40,        90.65
N,NILA INFRASTRUCTURES LTD,         6.10,         6.05,         6.20,         6.00,         6.05,                  2015826.15,332129,N, ,575,         8.30,         3.70
N,NILKAMAL LIMITED,      2224.30,      2231.00,      2313.65,      2201.00,      2244.60,                 71062770.80,31375,N, ,5971,      2606.50,      1120.00
N,INDO-NATIONAL LIMITED,      1022.40,      1040.00,      1058.00,      1022.00,      1024.95,                 28631686.85,27501,N, ,1971,      1114.30,       484.00
N,NIRAJ CEMENT STRUC LTD,        44.25,        43.55,        45.15,        43.45,        43.95,                   297451.60,6751,N, ,162,        54.45,        34.80
N,NITCO LIMITED,        27.55,        28.00,        28.80,        27.80,        28.20,                  1694799.65,59949,N, ,628,        33.95,        15.60
N,NITIN SPINNERS LIMITED,       146.25,       149.35,       151.80,       146.25,       147.00,                 83990975.75,563924,N, ,8127,       151.80,        35.05
N,NITIRAJ ENGINEERS LTD,        50.05,        50.45,        50.45,        49.00,        49.80,                    76912.05,1557,N, ,74,        66.00,        38.20
N,NLC INDIA LIMITED,        61.05,        61.35,        61.40,        60.65,        60.80,                137159889.75,2251625,N, ,10782,        73.75,        44.10
N,NOCIL LIMITED,       216.55,       218.00,       228.45,       216.30,       225.90,               1284358762.50,5730599,N, ,54790,       228.45,        82.35
N,NOIDA TOLL BRIDGE CO LTD,         6.50,         6.80,         6.80,         6.60,         6.80,                  1594720.75,236990,N, ,311,         8.65,         3.10
G,NORBEN TEA & EXPORTS LTD,         6.60,         6.60,         6.60,         6.60,         6.60,                    15853.20,2402,N, ,9,         9.95,         2.90
N,NOVARTIS INDIA LIMITED,       865.50,       873.00,       873.40,       854.95,       858.40,                 10702267.05,12451,N, ,1071,       998.00,       565.00
N,N R AGARWAL INDS LTD,       233.30,       235.00,       243.00,       233.05,       238.00,                 19834796.60,82781,N, ,3403,       282.85,       171.50
N,NRB BEARING LIMITED,       140.15,       141.20,       148.50,       139.50,       144.85,                179413702.90,1229329,N, ,19868,       148.50,        66.50
N,NALWA SONS INVESTMENT LTD,      1727.85,      1724.05,      1738.95,      1704.05,      1711.90,                   600205.65,349,N, ,139,      1850.00,       591.10
N,NUCLEUS SOFTWARE EXPORTS,       628.95,       639.90,       723.65,       639.00,       700.35,               1153049270.45,1663881,N, ,69173,       755.00,       257.20
N,NURECA LIMITED,      1584.70,      1595.00,      1619.00,      1592.00,      1597.80,                 16838494.85,10499,N, ,1154,      1792.00,       555.60
N,NXTDIGITAL LIMITED,       475.60,       477.95,       486.95,       476.00,       479.75,                  2675388.95,5566,N, ,547,       724.80,       375.50
N,ORIENTAL AROMATICS LTD,       764.80,       771.75,       779.95,       765.00,       775.75,                  6733441.85,8721,N, ,532,      1009.95,       170.85
N,OBEROI REALTY LIMITED,       629.70,       628.55,       641.20,       625.55,       635.45,                213838919.65,336990,N, ,8673,       681.00,       330.85
N,ORIENTAL CARBN & CHEM LTD,      1045.50,      1069.85,      1069.85,      1040.00,      1048.90,                 14820444.30,14055,N, ,1664,      1160.00,       701.15
N,OIL INDIA LTD,       157.20,       157.40,       164.00,       157.30,       162.70,                182748095.60,1137020,N, ,16777,       164.00,        83.50
N,OLECTRA GREENTECH LIMITED,       223.60,       229.00,       230.70,       221.20,       223.00,                156211778.55,689977,N, ,12945,       232.05,        55.00
N,OMAX AUTOS LTD,        62.20,        63.00,        64.85,        62.25,        63.70,                  6826874.50,107319,N, ,3031,        67.85,        29.05
N,OMAXE LIMITED,        80.15,        81.50,        81.50,        79.50,        80.40,                 34702240.20,431728,N, ,1360,       222.10,        59.50
N,OM INFRA LIMITED,        28.50,        28.00,        30.80,        26.10,        30.00,                 47990913.10,1634782,N, ,6830,        30.90,        15.00
N,ONMOBILE GLOBAL LTD.,       111.30,       112.00,       112.45,       110.10,       110.65,                 22524948.95,203095,N, ,4347,       134.35,        27.75
N,ORBIT EXPORTS LIMITED,        65.55,        66.75,        68.40,        65.30,        67.45,                  1300824.45,19550,N, ,429,        89.05,        54.35
N,ORCHID PHARMA LIMITED,       913.70,       868.05,       868.05,       868.05,       868.05,                   973084.05,1121,N, ,143,      1667.00,       868.05
N,ORICON ENTERPRISES LTD,        25.85,        26.60,        26.75,        25.80,        26.05,                  2219667.10,84650,N, ,329,        29.80,        15.80
N,ORIENT ABRASIVE LTD,        31.85,        31.40,        33.00,        30.65,        30.90,                  9418097.60,299598,N, ,2858,        38.65,        15.60
N,ORIENTAL TRIMEX LTD,        12.00,        12.40,        12.45,        11.75,        12.00,                  2516507.45,208102,N, ,715,        13.20,         5.05
N,ORIENT BELL LIMITED,       315.40,       309.10,       319.00,       309.10,       318.35,                  1917261.85,6051,N, ,276,       359.00,        72.20
N,ORIENT CEMENT LTD.,       136.80,       137.55,       138.80,       135.55,       136.50,                 38163134.25,279421,N, ,4625,       149.00,        56.20
N,ORIENT ELECTRIC LIMITED,       313.55,       316.35,       318.90,       312.95,       314.05,                 74095695.25,234895,N, ,7965,       345.00,       171.00
N,ORIENT HOTELS LTD,        38.05,        38.50,        38.70,        37.80,        38.45,                  3572925.30,93515,N, ,870,        43.35,        18.80
N,ORIENT PRESS LIMITED,        81.70,        82.45,        82.70,        80.40,        80.85,                   408593.95,5029,N, ,135,       122.90,        62.25
N,ORIENT PAPER AND INDS LTD,        30.15,        30.35,        31.90,        30.10,        30.25,                219401094.35,7084005,N, ,15554,        32.90,        15.60
N,ORIENT REFRACTORIES LTD,       319.60,       321.90,       325.20,       317.30,       320.45,                 79403845.70,247503,N, ,4955,       357.00,       162.55
N,ORISSA MIN DEV CO LTD,      3315.75,      3330.00,      3362.60,      3245.00,      3256.00,                 71777192.75,21853,N, ,5559,      3802.00,      1573.70
N,ORTIN LABORATORIES LTD,        38.10,        38.90,        39.60,        36.35,        36.65,                 11850227.80,318871,N, ,1914,        52.25,        21.40
N,OSIA HYPER RETAIL LTD,       165.00,       180.00,       180.00,       164.95,       165.00,                  1193980.00,7200,N, ,10,       238.00,       117.00
N,OSWAL AGRO MILLS LTD,        14.60,        15.00,        15.00,        14.00,        14.25,                  3702013.10,254648,N, ,1201,        16.15,         7.90
N,SHREEOSWAL S AND CHE LTD,        38.50,        39.90,        40.40,        39.90,        40.40,                   641000.00,16000,N, ,4,        50.45,        28.00
N,PAGE INDUSTRIES LTD,     29522.00,     29550.00,     29727.70,     29470.00,     29623.85,                324303877.35,10951,N, ,4923,     32460.00,     17685.00
N,PAISALO DIGITAL LIMITED,       612.45,       606.50,       615.00,       580.00,       601.20,                 12067272.05,19969,N, ,1108,       880.00,       206.00
N,PALRED TECHNOLOGIES LTD,       130.40,       131.45,       135.45,       120.00,       125.00,                  8273846.05,63988,N, ,1986,       170.00,        17.35
N,PANACEA BIOTEC LTD,       371.45,       373.00,       383.00,       371.55,       372.50,                 33012342.95,88013,N, ,5339,       449.00,       170.75
N,PANACHE DIGILIFE LIMITED,        60.35,        61.00,        61.45,        60.00,        60.10,                  1949731.40,32119,N, ,333,        79.65,        36.75
N,PANAMA PETROCHEM LTD,       236.50,       241.00,       242.40,       236.00,       238.10,                 15868008.35,66617,N, ,3507,       264.30,        40.10
N,PAR DRUGS AND CHEM LTD,        87.00,        87.00,        88.00,        87.00,        88.00,                   350000.00,4000,N, ,2,       136.50,        43.20
N,PARAMOUNT COMM LTD,        16.20,        16.40,        17.70,        15.60,        17.10,                 80942989.15,4768431,N, ,9419,        17.70,         6.05
N,PARAG MILK FOODS LTD.,       136.60,       136.70,       138.95,       135.60,       136.20,                 43220631.15,315431,N, ,3561,       157.80,        84.00
N,PARSVNATH DEVELOPER LTD,        14.25,        13.65,        13.85,        13.55,        13.55,                 15861768.65,1169644,N, ,509,        17.20,         2.15
N,PARTY CRUISERS LIMITED,        19.95,        19.15,        19.20,        19.10,        19.10,                   153200.00,8000,N, ,4,        39.90,        16.55
N,PATEL ENGINEERING LTD.,        18.40,        18.45,        18.75,        18.40,        18.50,                 22715327.25,1224960,N, ,2528,        23.30,         9.15
N,PATEL INT. LOG. LTD,        26.30,        26.10,        26.60,        25.40,        25.60,                  1526295.05,58988,N, ,459,        36.10,        14.50
N,PBA INFRASTRUCTURE LTD.,        18.05,        17.15,        17.15,        17.15,        17.15,                   323294.65,18851,N, ,50,        22.05,         5.15
N,PC JEWELLER LTD,        26.85,        26.95,        27.20,        26.50,        26.75,                 31589774.30,1177806,N, ,3181,        32.95,        12.75
N,PUDUMJEE PAPER PRO. LTD,        40.05,        39.95,        40.50,        38.30,        38.50,                 21301259.70,542039,N, ,3247,        41.30,        12.50
N,PDS MULTINATIONAL FAS LTD,       996.60,      1018.05,      1018.05,       986.15,       992.65,                  1720817.50,1727,N, ,232,      1045.00,       252.25
N,PEARL POLYMERS LTD,        17.15,        17.45,        17.45,        16.75,        16.85,                   255809.65,15078,N, ,313,        21.60,         5.15
N,PENNAR INDUSTRIES LTD,        26.65,        26.95,        31.95,        26.65,        31.50,                543398788.05,17785756,N, ,31178,        31.95,        14.80
N,PERFECT INFRAENGINEER LTD,        10.75,        10.25,        10.25,        10.25,        10.25,                    61500.00,6000,N, ,1,        12.55,         9.50
N,PERSISTENT SYSTEMS LTD,      2938.85,      2970.60,      3016.10,      2927.00,      2960.40,                902676520.20,303893,N, ,26630,      3016.10,       622.50
N,PFIZER LTD,      5670.80,      5674.80,      5805.00,      5609.05,      5746.25,                687094880.55,119434,N, ,13174,      5900.00,      3955.00
N,PTC INDIA FIN SERV LTD,        20.35,        20.40,        20.40,        19.80,        19.85,                 19304662.45,965196,N, ,2093,        24.25,        12.45
N,PG ELECTROPLAST LTD,       422.10,       425.00,       430.00,       412.15,       415.20,                 12218762.55,29085,N, ,962,       490.20,        35.50
N,PROCTER & GAMBLE HEALTH L,      5549.70,      5620.00,      5676.50,      5587.55,      5644.90,                189338345.70,33551,N, ,2236,      7500.00,      4000.05
N,PEARL GLOBAL IND LIMITED,       212.15,       216.60,       222.80,       210.90,       212.60,                  6785204.85,31480,N, ,546,       244.80,        99.25
N,POWERGRID INFRA. INVITS,       113.29,       114.00,       114.00,       113.00,       113.28,                 74836181.00,660300,N, ,437,       115.40,       102.75
N,PHILIPS CARBON BLACK LTD,       228.10,       229.45,       229.75,       224.55,       226.70,                128338428.40,566791,N, ,11204,       246.30,        87.05
N,THE PHOENIX MILLS LTD,       815.15,       820.00,       849.00,       816.20,       824.35,                473307736.85,566049,N, ,38073,       888.90,       541.70
N,PI INDUSTRIES LTD,      2910.40,      2926.00,      2935.00,      2895.00,      2915.15,                436768720.60,149844,N, ,16235,      2960.60,      1500.00
N,PILANI INV & IND COR LTD,      1945.20,      1964.55,      1980.00,      1921.15,      1928.35,                 16300099.95,8369,N, ,2712,      2941.00,      1325.60
N,PIL ITALICA LIFESTYLE LTD,         8.10,         8.30,         8.80,         8.25,         8.60,                 39598534.25,4634789,N, ,5931,        19.20,         5.50
N,PIONEER DIST LTD,       131.25,       131.95,       133.80,       131.65,       132.55,                   882099.60,6649,N, ,137,       140.40,        89.10
N,PIONEER EMBROIDERIES LTD,        54.00,        54.70,        54.75,        52.75,        53.05,                 10930301.75,204164,N, ,2496,        60.70,        18.60
N,PITTI ENGINEERING LIMITED,       139.25,       141.60,       145.00,       134.05,       137.00,                 88375685.90,630564,N, ,8375,       145.00,        26.10
N,PLASTIBLENDS INDIA LTD,       266.70,       268.00,       269.65,       263.00,       263.45,                  7087737.65,26666,N, ,1446,       285.90,       155.30
N,PNB GILTS LIMITED,        74.10,        74.60,        75.90,        73.40,        75.35,                 44743645.45,599116,N, ,3761,        94.65,        34.75
N,PNC INFRATECH LTD.,       288.45,       287.90,       297.40,       283.50,       292.40,                982300915.85,3386873,N, ,47338,       298.20,       126.50
N,PODDAR HOUSE & DVPT LTD,       178.15,       180.45,       180.45,       171.05,       175.05,                   445741.30,2514,N, ,116,       268.70,       137.95
N,PODDAR PIGMENTS LIMITED,       259.40,       258.00,       266.60,       256.50,       262.95,                  4850456.10,18549,N, ,1002,       286.00,       150.00
N,POKARNA LIMITED,       342.05,       345.00,       345.00,       337.55,       341.90,                 31675131.70,92871,N, ,3203,       416.80,       118.05
N,POLYCAB INDIA LIMITED,      1975.05,      1980.00,      2033.00,      1971.30,      2014.05,                862194834.50,427322,N, ,25256,      2033.00,       762.35
N,POLY MEDICURE LIMITED,      1016.55,      1021.00,      1025.25,      1002.00,      1015.05,                 68414085.50,67574,N, ,6216,      1165.00,       285.30
N,POLYPLEX CORPORATION LTD,      1387.25,      1397.00,      1419.00,      1382.00,      1393.20,                278190314.05,198425,N, ,13253,      1429.00,       470.05
N,PONNIE SUGARS (ERODE) LTD,       346.10,       342.00,       348.90,       316.55,       335.40,                 40932396.90,121625,N, ,4442,       380.00,       136.20
N,ABB POWER PRO N SYS IND L,      1890.35,      1919.00,      1949.00,      1890.00,      1897.25,                 74889471.40,39031,N, ,5337,      1960.00,       837.05
N,POWER MECH PROJECTS LTD.,       749.45,       758.90,       899.30,       751.85,       899.30,               1641349947.35,1935148,N, ,72276,       899.30,       353.50
N,PPAP AUTOMOTIVE LIMITED,       225.95,       226.95,       248.45,       222.95,       244.65,                 88018956.55,367080,N, ,11650,       296.55,       155.10
N,PRAKASH PIPES LIMITED,       182.95,       182.00,       188.90,       182.00,       184.45,                 24348019.70,131388,N, ,3853,       194.70,        52.55
N,PRAJAY ENG. SYN. LTD.,        12.00,        12.45,        12.45,        11.85,        11.95,                  1330223.15,110616,N, ,281,        14.30,         5.35
N,PRAKASH INDUSTRIES LTD,        75.50,        75.85,        76.70,        75.40,        75.75,                 42219333.35,556383,N, ,5276,       104.75,        31.25
N,PRAXIS HOME RETAIL LTD,        49.70,        51.95,        52.15,        48.50,        52.15,                  1626875.05,31838,N, ,394,        62.00,        28.60
N,PRECISION CAMSHAFTS LTD.,        75.30,        76.05,        77.40,        75.00,        75.80,                  8476951.00,111238,N, ,1493,        83.30,        26.50
N,PRECOT LIMITED,       213.80,       220.00,       224.45,       214.70,       217.70,                  3845288.40,17545,N, ,418,       241.00,        19.75
N,PRECISION WIRES INDIA LTD,       229.55,       230.00,       239.50,       228.05,       235.25,                 13575432.60,57844,N, ,2944,       244.90,        98.00
N,PREMIER EXPLOSIVES LTD,       174.00,       177.00,       189.70,       177.00,       181.00,                 44903827.20,244307,N, ,4304,       189.70,        99.20
N,PREMIER POLYFILM LTD,        64.70,        64.90,        76.35,        62.00,        71.60,                 82333975.95,1152525,N, ,14687,        76.35,        19.45
N,PRESSMAN ADVERTISING LTD,        28.95,        29.35,        29.90,        28.50,        28.65,                  2861544.95,98829,N, ,841,        32.15,        15.55
N,PRESTIGE ESTATE LTD,       289.55,       290.00,       292.20,       284.00,       285.05,                 67715895.20,236334,N, ,11390,       325.00,       167.00
N,PRICOL LIMITED,        97.15,        98.30,       101.00,        92.05,        93.90,                413820887.50,4284839,N, ,23727,       101.00,        36.10
N,PRIME SECURITIES LIMITED,        62.30,        63.70,        65.40,        62.05,        65.15,                 15487551.20,240442,N, ,1701,        65.40,        38.50
N,PRINCE PIPES FITTINGS LTD,       718.40,       722.80,       750.00,       722.80,       734.75,                663939080.00,899657,N, ,43078,       794.40,       102.00
N,PRIVI SPECIALITY CHE LTD,      1109.50,      1119.00,      1276.00,      1117.25,      1265.00,                624447760.65,508332,N, ,37277,      1276.00,       501.05
N,PROSEED INDIA LTD,         4.90,         5.10,         5.10,         5.10,         5.10,                       76.50,15,N, ,2,         5.10,         2.05
N,PROLIFE INDUSTRIES LTD,       100.50,       105.50,       105.50,        95.50,       100.50,                  2704500.00,27000,N, ,8,       105.50,        30.50
N,PRISM JOHNSON LIMITED,       130.60,       130.00,       131.00,       130.00,       130.00,                 30639384.50,235555,N, ,1999,       149.25,        43.40
N,PUNJAB & SIND BANK,        21.85,        21.85,        22.00,        21.25,        21.35,                 14201169.90,657064,N, ,2065,        23.75,        10.30
N,PSP PROJECTS LIMITED,       418.05,       428.00,       476.50,       424.50,       448.90,               1110480902.90,2410165,N, ,59888,       531.30,       378.05
N,PTC INDIA LIMITED,       103.50,       103.90,       104.35,       103.10,       103.35,                 46637301.45,450368,N, ,4816,       110.80,        44.65
N,PTL ENTERPRISES LTD,        56.40,        54.35,        54.35,        52.00,        52.55,                 15584318.35,293466,N,XDO,3897,        57.85,        32.40
N,PUNJAB CHEM & CROP PROT L,      1258.20,      1272.70,      1345.00,      1269.00,      1319.30,                 46321194.55,35551,N, ,5141,      1450.00,       420.00
N,PURAVANKARA LIMITED,        86.75,        86.75,        88.05,        86.05,        87.25,                 12365029.65,141940,N, ,2169,        96.00,        39.20
N,PVR LIMITED,      1334.65,      1340.00,      1343.65,      1318.10,      1330.10,                394419321.45,297126,N, ,19371,      1591.90,       985.20
N,QUESS CORP LIMITED,       817.95,       818.10,       834.00,       810.95,       820.00,                 49926935.90,60833,N, ,8873,       887.90,       306.55
N,QUICK HEAL TECH LTD,       270.25,       270.05,       292.00,       268.05,       284.55,                308555794.90,1096099,N, ,27035,       292.00,       109.95
N,RADICO KHAITAN LTD,       759.10,       755.30,       764.25,       746.45,       752.15,                241168781.65,318712,N, ,7754,       825.00,       360.50
N,MUSIC BROADCAST LIMITED,        25.95,        26.05,        26.25,        25.30,        25.45,                 16674319.35,647528,N, ,5238,        29.60,        14.60
N,RAILTEL CORP OF IND LTD,       141.40,       143.00,       143.35,       139.55,       140.15,                108777610.10,771116,N, ,11469,       189.70,       101.00
N,RAIN INDUSTRIES LIMITED,       194.65,       195.75,       196.40,       191.05,       192.00,                368989181.85,1904843,N, ,15150,       206.80,        75.05
N,RAJESH EXPORTS LTD,       564.60,       569.00,       572.80,       562.15,       564.90,                 73776326.50,130046,N, ,9106,       638.00,       441.00
N,RAJRATAN GLOBAL WIRE LTD,      1557.10,      1634.00,      1848.00,      1634.00,      1751.05,                241859973.75,138187,N, ,14108,      1848.00,       210.00
N,RAJ TV NETWORK LTD,        64.15,        66.70,        66.70,        59.50,        60.55,                 21657207.95,347123,N, ,5558,        66.70,        29.65
N,RALLIS INDIA LTD,       324.90,       325.80,       330.50,       321.20,       323.65,                119768923.00,368636,N, ,12417,       362.60,       232.35
N,SHREE RAMA NEWSPRINT LTD,        20.55,        20.75,        21.15,        20.10,        20.20,                  7285876.45,352491,N, ,1198,        22.40,        12.15
N,RAMA STEEL TUBES LIMITED,       131.05,       137.60,       137.60,       133.25,       137.60,                 16936977.55,123478,N, ,783,       137.60,        25.40
N,THE RAMCO CEMENTS LIMITED,      1025.75,      1021.00,      1026.45,      1004.80,      1007.85,                343539964.20,338558,N, ,11024,      1110.00,       622.00
N,RAMCO INDUSTRIES LIMITED,       269.35,       270.85,       273.95,       270.00,       271.30,                 10873026.85,40051,N, ,1927,       305.00,       146.25
N,RAMCO SYSTEMS LTD.,       608.45,       611.85,       612.85,       595.20,       597.60,                 61609501.90,102533,N, ,5200,       785.00,       104.55
N,RANA SUGARS LTD.,        30.10,        31.00,        31.60,        29.55,        31.60,                199324887.20,6420243,N, ,8482,        31.60,         5.55
N,RANE ENG VALVE LTD,       305.55,       312.00,       314.00,       305.50,       307.15,                  4701434.90,15189,N, ,1103,       342.90,       178.25
N,RANE HOLDINGS LIMITED,       641.90,       647.65,       653.95,       634.00,       640.65,                 16810573.45,26219,N, ,2420,       730.00,       391.05
N,RATNAMANI MET & TUB LTD.,      2050.75,      2055.00,      2075.00,      2050.00,      2061.75,                 32520343.60,15758,N, ,2704,      2147.00,      1005.00
N,RAYMOND LTD,       412.05,       413.90,       414.85,       408.00,       409.75,                115420529.45,281007,N, ,7385,       449.80,       233.35
N,RANE BRAKE LINING LTD,       921.15,       921.65,       949.00,       918.80,       935.50,                  7099843.55,7617,N, ,925,       996.95,        87.35
N,RBL BANK LIMITED,       210.50,       211.60,       211.85,       209.25,       209.85,                821804808.50,3906454,N, ,23142,       274.30,       156.10
N,RASHTRIYA CHEMICALS & FER,        83.60,        83.70,        85.50,        82.50,        85.00,                409294030.20,4861808,N, ,21239,       100.15,        41.65
N,RELIANCE COMMUNICATIONS L,         3.95,         3.80,         3.85,         3.80,         3.80,                 70299302.50,18491584,N, ,15165,         5.05,         1.45
N,REC LIMITED,       148.55,       150.00,       150.00,       144.25,       145.55,               1367099711.00,9366751,N, ,43795,       167.80,        91.80
N,REDINGTON (INDIA) LTD.,       267.40,       270.00,       286.00,       267.60,       278.95,               1364257249.40,4923347,N, ,44367,       289.80,        85.50
N,REFEX INDUSTRIES LIMITED,       157.95,       155.00,       155.00,       142.05,       145.95,                 81027173.40,548720,N, ,11272,       169.00,        42.50
N,RELAXO FOOT LTD.,      1151.95,      1161.25,      1163.40,      1136.00,      1139.05,                214151459.75,186486,N, ,16467,      1242.90,       578.00
N,RELIANCE CAPITAL LTD,        24.00,        22.80,        22.80,        22.80,        22.80,                 23348385.60,1024052,N, ,3681,        30.65,         7.10
N,RELIANCE RS.5 PPD UP,      1486.95,      1491.90,      1501.00,      1477.00,      1481.00,                881030241.05,591753,N, ,15376,      1639.00,      1458.00
N,RELIGARE ENTER. LTD.,       126.50,       126.55,       129.60,       124.75,       126.65,                401919945.50,3162399,N, ,15224,       156.00,        33.55
N,REMSONS INDUSTRIES LTD,       256.70,       260.85,       298.85,       252.20,       262.60,                 66227903.90,244257,N, ,5529,       298.85,        62.70
N,SHREE RENUKA SUGARS LTD,        39.35,        40.00,        41.30,        38.05,        41.30,               1461082190.85,36087689,N, ,43410,        41.30,         8.10
N,REPCO HOME FINANCE LTD,       372.50,       375.90,       378.00,       363.00,       364.40,                 42172632.25,114207,N, ,10912,       430.00,       113.40
N,RUDRABHISHEK ENTERP LTD,       248.00,       252.85,       259.45,       245.00,       251.75,                 15290405.00,60094,N, ,2698,       280.00,        97.05
N,REPRO INDIA LIMITED,       359.30,       360.05,       364.55,       349.05,       353.40,                  7290025.40,20532,N, ,806,       456.80,       326.15
N,RESPONSIVE INDUSTRIES LTD,       143.40,       145.20,       147.50,       140.15,       141.30,                  2645485.00,18506,N, ,605,       202.00,        67.60
N,REVATHI EQUIPMENT LTD,       677.10,       677.15,       686.05,       670.00,       677.15,                  3231839.65,4756,N, ,630,       841.95,       375.60
N,RENAISSANCE GLOBAL LTD,       581.35,       581.55,       590.00,       575.10,       585.20,                 23000370.15,39430,N, ,3338,       593.00,       209.05
N,RICO AUTO INDUSTRIES LTD,        48.70,        49.50,        49.90,        47.95,        48.40,                115236729.30,2349875,N, ,12777,        53.20,        26.30
N,RELIANCE INDUSTRIAL INFRA,       766.20,       770.00,       778.70,       750.00,       759.30,                318380025.70,416619,N, ,15769,       866.00,       347.00
N,RITES LIMITED,       276.15,       275.00,       277.45,       271.65,       275.10,                 40891979.75,148831,N, ,3772,       292.00,       232.20
N,RAVI KUMAR DIST. LTD.,        12.50,        12.60,        12.65,        12.30,        12.40,                   377163.70,30354,N, ,161,        15.20,         5.70
N,RKEC PROJECTS LIMITED,        91.20,        91.65,        92.95,        91.00,        91.75,                  2025214.00,22049,N, ,384,       101.50,        36.55
N,RAMKRISHNA FORGINGS LTD,       662.95,       665.00,       699.95,       664.00,       690.90,                202119553.95,293940,N, ,15984,       699.95,       140.50
N,R M DRIP & SPRINK SYS LTD,        23.50,        22.35,        22.35,        22.35,        22.35,                    89400.00,4000,N, ,2,        63.00,        15.50
N,RANE (MADRAS) LIMITED,       369.95,       386.00,       387.95,       374.50,       376.05,                 16635300.05,43775,N, ,2784,       494.65,       192.10
N,ROYAL ORCHID HOTELS LTD,        80.25,        80.95,        81.80,        80.00,        80.55,                  2355888.20,29147,N, ,605,        93.20,        51.10
N,ROLLATAINERS LIMITED,         3.05,         3.15,         3.15,         2.90,         2.95,                   908378.40,303646,N, ,266,         3.70,         2.05
